Year,Géographie,Groupe d'âge,Sexe,Type de famille économique,GeoCode,Value
2021,Provinces des Prairies,Total,Les deux sexes,Total,,8.7
2021,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Total,,8.4
2021,Provinces des Prairies,18 à 64 ans,Les deux sexes,Total,,9.5
2021,Provinces des Prairies,65 ans et plus,Les deux sexes,Total,,6.0
2021,Provinces des Prairies,Total,Les deux sexes,Personnes dans les familles économiques,,5.7
2021,Provinces des Prairies,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,,2.2
2021,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,8.3
2021,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,5.0
2021,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,,19.1
2021,Provinces des Prairies,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,5.3
2021,Provinces des Prairies,Total,Les deux sexes,Personnes hors famille économique,,24.9
2021,Provinces des Prairies,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,15.8
2021,Provinces des Prairies,,Les deux sexes,Personnes non âgées hors famille économique,,28.2
2022,Provinces des Prairies,Total,Les deux sexes,Total,,10.9
2022,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Total,,12.6
2022,Provinces des Prairies,18 à 64 ans,Les deux sexes,Total,,11.4
2022,Provinces des Prairies,65 ans et plus,Les deux sexes,Total,,6.1
2022,Provinces des Prairies,Total,Les deux sexes,Personnes dans les familles économiques,,8.0
2022,Provinces des Prairies,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,,3.1
2022,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,12.5
2022,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,8.1
2022,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,,16.5
2022,Provinces des Prairies,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,7.1
2022,Provinces des Prairies,Total,Les deux sexes,Personnes hors famille économique,,26.1
2022,Provinces des Prairies,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,14.1
2022,Provinces des Prairies,,Les deux sexes,Personnes non âgées hors famille économique,,30.6
2023,Provinces des Prairies,Total,Les deux sexes,Total,,10.5
2023,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Total,,12.5
2023,Provinces des Prairies,18 à 64 ans,Les deux sexes,Total,,11.2
2023,Provinces des Prairies,65 ans et plus,Les deux sexes,Total,,5.1
2023,Provinces des Prairies,Total,Les deux sexes,Personnes dans les familles économiques,,7.7
2023,Provinces des Prairies,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,,2.2
2023,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,,12.3
2023,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,,8.6
2023,Provinces des Prairies,Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,,13.2
2023,Provinces des Prairies,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,,6.9
2023,Provinces des Prairies,Total,Les deux sexes,Personnes hors famille économique,,25.5
2023,Provinces des Prairies,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,,12.9
2023,Provinces des Prairies,,Les deux sexes,Personnes non âgées hors famille économique,,30.2
2015,Île-du-Prince-Édouard,Total,Les deux sexes,Total,11,15.7
2015,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Total,11,17.6
2015,Île-du-Prince-Édouard,18 à 64 ans,Les deux sexes,Total,11,15.8
2015,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Total,11,13.2
2015,Île-du-Prince-Édouard,Total,Les deux sexes,Personnes dans les familles économiques,11,11.9
2015,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,11,8.3
2015,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,11,17.6
2015,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,11,12.4
2015,Île-du-Prince-Édouard,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,11,10.7
2015,Île-du-Prince-Édouard,Total,Les deux sexes,Personnes hors famille économique,11,36.3
2015,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,11,26.2
2015,Île-du-Prince-Édouard,,Les deux sexes,Personnes non âgées hors famille économique,11,41.1
2016,Île-du-Prince-Édouard,Total,Les deux sexes,Total,11,13.9
2016,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Total,11,18.5
2016,Île-du-Prince-Édouard,18 à 64 ans,Les deux sexes,Total,11,14.1
2016,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Total,11,8.3
2016,Île-du-Prince-Édouard,Total,Les deux sexes,Personnes dans les familles économiques,11,10.5
2016,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,11,18.5
2016,Île-du-Prince-Édouard,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,11,9.3
2016,Île-du-Prince-Édouard,Total,Les deux sexes,Personnes hors famille économique,11,32.0
2016,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,11,22.7
2016,Île-du-Prince-Édouard,,Les deux sexes,Personnes non âgées hors famille économique,11,36.1
2017,Île-du-Prince-Édouard,Total,Les deux sexes,Total,11,15.4
2017,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Total,11,17.3
2017,Île-du-Prince-Édouard,18 à 64 ans,Les deux sexes,Total,11,16.2
2017,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Total,11,10.7
2017,Île-du-Prince-Édouard,Total,Les deux sexes,Personnes dans les familles économiques,11,11.2
2017,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,11,17.3
2017,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,11,8.7
2017,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Personnes dans l'ensemble des autres familles économiques,11,25.3
2017,Île-du-Prince-Édouard,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,11,10.8
2017,Île-du-Prince-Édouard,Total,Les deux sexes,Personnes hors famille économique,11,37.0
2017,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,11,27.2
2017,Île-du-Prince-Édouard,,Les deux sexes,Personnes non âgées hors famille économique,11,42.1
2018,Île-du-Prince-Édouard,Total,Les deux sexes,Total,11,12.6
2018,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Total,11,10.6
2018,Île-du-Prince-Édouard,18 à 64 ans,Les deux sexes,Total,11,13.6
2018,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Total,11,11.3
2018,Île-du-Prince-Édouard,Total,Les deux sexes,Personnes dans les familles économiques,11,7.8
2018,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,11,10.6
2018,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,11,8.3
2018,Île-du-Prince-Édouard,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,11,8.0
2018,Île-du-Prince-Édouard,Total,Les deux sexes,Personnes hors famille économique,11,36.9
2018,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,11,29.9
2018,Île-du-Prince-Édouard,,Les deux sexes,Personnes non âgées hors famille économique,11,40.8
2019,Île-du-Prince-Édouard,Total,Les deux sexes,Total,11,12.0
2019,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Total,11,14.2
2019,Île-du-Prince-Édouard,18 à 64 ans,Les deux sexes,Total,11,13.0
2019,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Total,11,6.8
2019,Île-du-Prince-Édouard,Total,Les deux sexes,Personnes dans les familles économiques,11,8.1
2019,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,11,14.2
2019,Île-du-Prince-Édouard,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,11,6.9
2019,Île-du-Prince-Édouard,Total,Les deux sexes,Personnes hors famille économique,11,31.0
2019,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,11,12.8
2019,Île-du-Prince-Édouard,,Les deux sexes,Personnes non âgées hors famille économique,11,39.0
2020,Île-du-Prince-Édouard,Total,Les deux sexes,Total,11,7.4
2020,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Total,11,6.2
2020,Île-du-Prince-Édouard,18 à 64 ans,Les deux sexes,Total,11,8.7
2020,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Total,11,4.4
2020,Île-du-Prince-Édouard,Total,Les deux sexes,Personnes dans les familles économiques,11,4.0
2020,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,11,6.2
2020,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,11,4.8
2020,Île-du-Prince-Édouard,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,11,3.9
2020,Île-du-Prince-Édouard,Total,Les deux sexes,Personnes hors famille économique,11,23.6
2020,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,11,11.9
2020,Île-du-Prince-Édouard,,Les deux sexes,Personnes non âgées hors famille économique,11,29.0
2021,Île-du-Prince-Édouard,Total,Les deux sexes,Total,11,7.6
2021,Île-du-Prince-Édouard,18 à 64 ans,Les deux sexes,Total,11,9.2
2021,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Total,11,6.1
2021,Île-du-Prince-Édouard,Total,Les deux sexes,Personnes dans les familles économiques,11,4.2
2021,Île-du-Prince-Édouard,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,11,5.1
2021,Île-du-Prince-Édouard,Total,Les deux sexes,Personnes hors famille économique,11,23.3
2021,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,11,16.6
2021,Île-du-Prince-Édouard,,Les deux sexes,Personnes non âgées hors famille économique,11,26.6
2022,Île-du-Prince-Édouard,Total,Les deux sexes,Total,11,9.7
2022,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Total,11,7.8
2022,Île-du-Prince-Édouard,18 à 64 ans,Les deux sexes,Total,11,10.6
2022,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Total,11,8.8
2022,Île-du-Prince-Édouard,Total,Les deux sexes,Personnes dans les familles économiques,11,6.1
2022,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,11,4.5
2022,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,11,7.8
2022,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,11,5.9
2022,Île-du-Prince-Édouard,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,11,5.9
2022,Île-du-Prince-Édouard,Total,Les deux sexes,Personnes hors famille économique,11,26.4
2022,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,11,18.8
2022,Île-du-Prince-Édouard,,Les deux sexes,Personnes non âgées hors famille économique,11,30.4
2023,Île-du-Prince-Édouard,Total,Les deux sexes,Total,11,10.8
2023,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Total,11,12.5
2023,Île-du-Prince-Édouard,18 à 64 ans,Les deux sexes,Total,11,12.0
2023,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Total,11,5.6
2023,Île-du-Prince-Édouard,Total,Les deux sexes,Personnes dans les familles économiques,11,7.6
2023,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,11,2.3
2023,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,11,12.4
2023,Île-du-Prince-Édouard,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,11,8.1
2023,Île-du-Prince-Édouard,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,11,7.3
2023,Île-du-Prince-Édouard,Total,Les deux sexes,Personnes hors famille économique,11,25.4
2023,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,11,13.2
2023,Île-du-Prince-Édouard,,Les deux sexes,Personnes non âgées hors famille économique,11,31.7
2015,Québec,Total,Les deux sexes,Total,24,13.5
2015,Québec,Moins de 18 ans,Les deux sexes,Total,24,13.9
2015,Québec,18 à 64 ans,Les deux sexes,Total,24,15.3
2015,Québec,65 ans et plus,Les deux sexes,Total,24,6.8
2015,Québec,Total,Les deux sexes,Personnes dans les familles économiques,24,9.8
2015,Québec,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,24,2.7
2015,Québec,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,24,13.9
2015,Québec,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,24,11.3
2015,Québec,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,24,9.9
2015,Québec,Total,Les deux sexes,Personnes hors famille économique,24,30.1
2015,Québec,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,24,15.6
2015,Québec,,Les deux sexes,Personnes non âgées hors famille économique,24,36.2
2016,Québec,Total,Les deux sexes,Total,24,11.0
2016,Québec,Moins de 18 ans,Les deux sexes,Total,24,10.9
2016,Québec,18 à 64 ans,Les deux sexes,Total,24,12.0
2016,Québec,65 ans et plus,Les deux sexes,Total,24,7.3
2016,Québec,Total,Les deux sexes,Personnes dans les familles économiques,24,7.2
2016,Québec,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,24,3.1
2016,Québec,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,24,10.6
2016,Québec,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,24,7.7
2016,Québec,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,24,7.0
2016,Québec,Total,Les deux sexes,Personnes hors famille économique,24,27.2
2016,Québec,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,24,16.5
2016,Québec,,Les deux sexes,Personnes non âgées hors famille économique,24,31.7
2017,Québec,Total,Les deux sexes,Total,24,10.9
2017,Québec,Moins de 18 ans,Les deux sexes,Total,24,10.4
2017,Québec,18 à 64 ans,Les deux sexes,Total,24,12.5
2017,Québec,65 ans et plus,Les deux sexes,Total,24,6.0
2017,Québec,Total,Les deux sexes,Personnes dans les familles économiques,24,7.6
2017,Québec,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,24,3.1
2017,Québec,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,24,10.3
2017,Québec,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,24,8.0
2017,Québec,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,24,7.7
2017,Québec,Total,Les deux sexes,Personnes hors famille économique,24,24.9
2017,Québec,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,24,11.3
2017,Québec,,Les deux sexes,Personnes non âgées hors famille économique,24,31.6
2018,Québec,Total,Les deux sexes,Total,24,9.9
2018,Québec,Moins de 18 ans,Les deux sexes,Total,24,7.7
2018,Québec,18 à 64 ans,Les deux sexes,Total,24,11.8
2018,Québec,65 ans et plus,Les deux sexes,Total,24,5.7
2018,Québec,Total,Les deux sexes,Personnes dans les familles économiques,24,6.3
2018,Québec,65 ans et plus,Les deux sexes,Personnes âgées dans les familles économiques,24,2.0
2018,Québec,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,24,7.6
2018,Québec,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,24,6.4
2018,Québec,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,24,6.8
2018,Québec,Total,Les deux sexes,Personnes hors famille économique,24,24.9
2018,Québec,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,24,12.7
2018,Québec,,Les deux sexes,Personnes non âgées hors famille économique,24,30.9
2019,Québec,Total,Les deux sexes,Total,24,9.0
2019,Québec,Moins de 18 ans,Les deux sexes,Total,24,6.4
2019,Québec,18 à 64 ans,Les deux sexes,Total,24,10.9
2019,Québec,65 ans et plus,Les deux sexes,Total,24,5.4
2019,Québec,Total,Les deux sexes,Personnes dans les familles économiques,24,5.3
2019,Québec,Moins de 18 ans,Les deux sexes,Personnes dans les familles économiques,24,6.3
2019,Québec,Moins de 18 ans,Les deux sexes,Personnes dans les familles comptant un couple avec des enfants,24,4.8
2019,Québec,18 à 64 ans,Les deux sexes,Personnes dans les familles économiques,24,5.7
2019,Québec,Total,Les deux sexes,Personnes hors famille économique,24,24.3
2019,Québec,65 ans et plus,Les deux sexes,Personnes âgées hors famille économique,24,11.4
2019,Québec,,Les deux sexes,Personnes non âgées hors famille économique,24,31.4
