Year,Geography,Age group,Gender,Economic family type,GeoCode,Value
2023,Alberta,Under 18 years,All genders,Persons in economic families,48,11.6
2023,Alberta,Under 18 years,All genders,Persons in couple families with children,48,8.2
2023,Alberta,Under 18 years,All genders,Persons in all other economic families,48,14.8
2023,Alberta,18 to 64 years,All genders,Persons in economic families,48,6.5
2023,Alberta,18 to 64 years,Man+,Persons in economic families,48,6.0
2023,Alberta,18 to 64 years,Woman+,Persons in economic families,48,7.0
2023,Alberta,Total,All genders,Persons not in an economic family,48,25.2
2023,Alberta,Total,Man+,Persons not in an economic family,48,23.4
2023,Alberta,Total,Woman+,Persons not in an economic family,48,27.1
2023,Alberta,65 years and over,All genders,Seniors not in an economic family,48,14.8
2023,Alberta,65 years and over,Man+,Seniors not in an economic family,48,18.2
2023,Alberta,65 years and over,Woman+,Seniors not in an economic family,48,12.7
2023,Alberta,,All genders,Non-seniors not in an economic family,48,28.6
2023,Alberta,,Man+,Non-seniors not in an economic family,48,24.5
2023,Alberta,,Woman+,Non-seniors not in an economic family,48,34.1
2015,Atlantic provinces,Total,All genders,Total,,15.7
2015,Atlantic provinces,Under 18 years,All genders,Total,,19.0
2015,Atlantic provinces,18 to 64 years,All genders,Total,,16.3
2015,Atlantic provinces,65 years and over,All genders,Total,,10.5
2015,Atlantic provinces,Total,Man+,Total,,15.0
2015,Atlantic provinces,Under 18 years,Man+,Total,,18.7
2015,Atlantic provinces,18 to 64 years,Man+,Total,,15.8
2015,Atlantic provinces,65 years and over,Man+,Total,,8.2
2015,Atlantic provinces,Total,Woman+,Total,,16.3
2015,Atlantic provinces,Under 18 years,Woman+,Total,,19.3
2015,Atlantic provinces,18 to 64 years,Woman+,Total,,16.7
2015,Atlantic provinces,65 years and over,Woman+,Total,,12.4
2015,Atlantic provinces,Total,All genders,Persons in economic families,,11.3
2015,Atlantic provinces,Total,Man+,Persons in economic families,,10.7
2015,Atlantic provinces,Total,Woman+,Persons in economic families,,11.9
2015,Atlantic provinces,65 years and over,All genders,Seniors in economic families,,4.7
2015,Atlantic provinces,65 years and over,Man+,Seniors in economic families,,4.5
2015,Atlantic provinces,65 years and over,Woman+,Seniors in economic families,,4.9
2015,Atlantic provinces,Under 18 years,All genders,Persons in economic families,,18.9
2015,Atlantic provinces,Under 18 years,All genders,Persons in couple families with children,,12.7
2015,Atlantic provinces,Under 18 years,All genders,Persons in all other economic families,,19.5
2015,Atlantic provinces,18 to 64 years,All genders,Persons in economic families,,10.5
2015,Atlantic provinces,18 to 64 years,Man+,Persons in economic families,,9.5
2015,Atlantic provinces,18 to 64 years,Woman+,Persons in economic families,,11.4
2015,Atlantic provinces,Total,All genders,Persons not in an economic family,,38.3
2015,Atlantic provinces,Total,Man+,Persons not in an economic family,,38.6
2015,Atlantic provinces,Total,Woman+,Persons not in an economic family,,38.0
2015,Atlantic provinces,65 years and over,All genders,Seniors not in an economic family,,26.5
2015,Atlantic provinces,65 years and over,Man+,Seniors not in an economic family,,24.9
2015,Atlantic provinces,65 years and over,Woman+,Seniors not in an economic family,,27.2
2015,Atlantic provinces,,All genders,Non-seniors not in an economic family,,43.5
2015,Atlantic provinces,,Man+,Non-seniors not in an economic family,,42.2
2015,Atlantic provinces,,Woman+,Non-seniors not in an economic family,,45.0
2016,Atlantic provinces,Total,All genders,Total,,14.5
2016,Atlantic provinces,Under 18 years,All genders,Total,,17.2
2016,Atlantic provinces,18 to 64 years,All genders,Total,,15.6
2016,Atlantic provinces,65 years and over,All genders,Total,,8.6
2016,Atlantic provinces,Total,Man+,Total,,14.0
2016,Atlantic provinces,Under 18 years,Man+,Total,,17.9
2016,Atlantic provinces,18 to 64 years,Man+,Total,,14.7
2016,Atlantic provinces,65 years and over,Man+,Total,,7.4
2016,Atlantic provinces,Total,Woman+,Total,,15.0
2016,Atlantic provinces,Under 18 years,Woman+,Total,,16.4
2016,Atlantic provinces,18 to 64 years,Woman+,Total,,16.3
2016,Atlantic provinces,65 years and over,Woman+,Total,,9.7
2016,Atlantic provinces,Total,All genders,Persons in economic families,,10.5
2016,Atlantic provinces,Total,Man+,Persons in economic families,,9.7
2016,Atlantic provinces,Total,Woman+,Persons in economic families,,11.3
2016,Atlantic provinces,65 years and over,All genders,Seniors in economic families,,4.0
2016,Atlantic provinces,65 years and over,Man+,Seniors in economic families,,4.4
2016,Atlantic provinces,65 years and over,Woman+,Seniors in economic families,,3.6
2016,Atlantic provinces,Under 18 years,All genders,Persons in economic families,,17.1
2016,Atlantic provinces,Under 18 years,All genders,Persons in couple families with children,,8.5
2016,Atlantic provinces,Under 18 years,All genders,Persons in all other economic families,,19.2
2016,Atlantic provinces,18 to 64 years,All genders,Persons in economic families,,10.1
2016,Atlantic provinces,18 to 64 years,Man+,Persons in economic families,,8.3
2016,Atlantic provinces,18 to 64 years,Woman+,Persons in economic families,,11.7
2016,Atlantic provinces,Total,All genders,Persons not in an economic family,,34.7
2016,Atlantic provinces,Total,Man+,Persons not in an economic family,,36.5
2016,Atlantic provinces,Total,Woman+,Persons not in an economic family,,33.1
2016,Atlantic provinces,65 years and over,All genders,Seniors not in an economic family,,22.1
2016,Atlantic provinces,65 years and over,Man+,Seniors not in an economic family,,21.2
2016,Atlantic provinces,65 years and over,Woman+,Seniors not in an economic family,,22.5
2016,Atlantic provinces,,All genders,Non-seniors not in an economic family,,40.1
2016,Atlantic provinces,,Man+,Non-seniors not in an economic family,,40.6
2016,Atlantic provinces,,Woman+,Non-seniors not in an economic family,,39.6
2017,Atlantic provinces,Total,All genders,Total,,13.5
2017,Atlantic provinces,Under 18 years,All genders,Total,,16.5
2017,Atlantic provinces,18 to 64 years,All genders,Total,,14.7
2017,Atlantic provinces,65 years and over,All genders,Total,,7.0
2017,Atlantic provinces,Total,Man+,Total,,12.3
2017,Atlantic provinces,Under 18 years,Man+,Total,,15.6
2017,Atlantic provinces,18 to 64 years,Man+,Total,,13.4
2017,Atlantic provinces,65 years and over,Man+,Total,,5.6
2017,Atlantic provinces,Total,Woman+,Total,,14.6
2017,Atlantic provinces,Under 18 years,Woman+,Total,,17.5
2017,Atlantic provinces,18 to 64 years,Woman+,Total,,16.0
2017,Atlantic provinces,65 years and over,Woman+,Total,,8.3
2017,Atlantic provinces,Total,All genders,Persons in economic families,,9.6
2017,Atlantic provinces,Total,Man+,Persons in economic families,,8.6
2017,Atlantic provinces,Total,Woman+,Persons in economic families,,10.5
2017,Atlantic provinces,65 years and over,All genders,Seniors in economic families,,3.1
2017,Atlantic provinces,65 years and over,Man+,Seniors in economic families,,3.0
2017,Atlantic provinces,65 years and over,Woman+,Seniors in economic families,,3.2
2017,Atlantic provinces,Under 18 years,All genders,Persons in economic families,,16.0
2017,Atlantic provinces,Under 18 years,All genders,Persons in couple families with children,,9.8
2017,Atlantic provinces,Under 18 years,All genders,Persons in all other economic families,,13.7
2017,Atlantic provinces,18 to 64 years,All genders,Persons in economic families,,9.2
2017,Atlantic provinces,18 to 64 years,Man+,Persons in economic families,,7.8
2017,Atlantic provinces,18 to 64 years,Woman+,Persons in economic families,,10.4
2017,Atlantic provinces,Total,All genders,Persons not in an economic family,,32.9
2017,Atlantic provinces,Total,Man+,Persons not in an economic family,,31.5
2017,Atlantic provinces,Total,Woman+,Persons not in an economic family,,34.2
2017,Atlantic provinces,65 years and over,All genders,Seniors not in an economic family,,17.3
2017,Atlantic provinces,65 years and over,Man+,Seniors not in an economic family,,16.6
2017,Atlantic provinces,65 years and over,Woman+,Seniors not in an economic family,,17.7
2017,Atlantic provinces,,All genders,Non-seniors not in an economic family,,40.5
2017,Atlantic provinces,,Man+,Non-seniors not in an economic family,,35.9
2017,Atlantic provinces,,Woman+,Non-seniors not in an economic family,,46.1
2018,Atlantic provinces,Total,All genders,Total,,12.3
2018,Atlantic provinces,Under 18 years,All genders,Total,,13.3
2018,Atlantic provinces,18 to 64 years,All genders,Total,,13.8
2018,Atlantic provinces,65 years and over,All genders,Total,,7.1
2018,Atlantic provinces,Total,Man+,Total,,12.2
2018,Atlantic provinces,Under 18 years,Man+,Total,,13.8
2018,Atlantic provinces,18 to 64 years,Man+,Total,,13.9
2018,Atlantic provinces,65 years and over,Man+,Total,,5.2
2018,Atlantic provinces,Total,Woman+,Total,,12.5
2018,Atlantic provinces,Under 18 years,Woman+,Total,,12.8
2018,Atlantic provinces,18 to 64 years,Woman+,Total,,13.7
2018,Atlantic provinces,65 years and over,Woman+,Total,,8.7
2018,Atlantic provinces,Total,All genders,Persons in economic families,,8.2
2018,Atlantic provinces,Total,Man+,Persons in economic families,,7.8
2018,Atlantic provinces,Total,Woman+,Persons in economic families,,8.6
2018,Atlantic provinces,65 years and over,All genders,Seniors in economic families,,2.6
2018,Atlantic provinces,65 years and over,Man+,Seniors in economic families,,1.8
2018,Atlantic provinces,65 years and over,Woman+,Seniors in economic families,,3.4
2018,Atlantic provinces,Under 18 years,All genders,Persons in economic families,,13.1
2018,Atlantic provinces,Under 18 years,All genders,Persons in couple families with children,,7.7
2018,Atlantic provinces,Under 18 years,All genders,Persons in all other economic families,,19.6
2018,Atlantic provinces,18 to 64 years,All genders,Persons in economic families,,8.2
2018,Atlantic provinces,18 to 64 years,Man+,Persons in economic families,,7.6
2018,Atlantic provinces,18 to 64 years,Woman+,Persons in economic families,,8.7
2018,Atlantic provinces,Total,All genders,Persons not in an economic family,,31.8
2018,Atlantic provinces,Total,Man+,Persons not in an economic family,,32.8
2018,Atlantic provinces,Total,Woman+,Persons not in an economic family,,30.8
2018,Atlantic provinces,65 years and over,All genders,Seniors not in an economic family,,18.2
2018,Atlantic provinces,65 years and over,Man+,Seniors not in an economic family,,17.5
2018,Atlantic provinces,65 years and over,Woman+,Seniors not in an economic family,,18.6
2018,Atlantic provinces,,All genders,Non-seniors not in an economic family,,38.8
2018,Atlantic provinces,,Man+,Non-seniors not in an economic family,,37.8
2018,Atlantic provinces,,Woman+,Non-seniors not in an economic family,,39.9
2019,Atlantic provinces,Total,All genders,Total,,11.3
2019,Atlantic provinces,Under 18 years,All genders,Total,,12.5
2019,Atlantic provinces,18 to 64 years,All genders,Total,,12.4
2019,Atlantic provinces,65 years and over,All genders,Total,,7.0
2019,Atlantic provinces,Total,Man+,Total,,10.0
2019,Atlantic provinces,Under 18 years,Man+,Total,,11.8
2019,Atlantic provinces,18 to 64 years,Man+,Total,,11.2
2019,Atlantic provinces,65 years and over,Man+,Total,,4.9
2019,Atlantic provinces,Total,Woman+,Total,,12.6
2019,Atlantic provinces,Under 18 years,Woman+,Total,,13.3
2019,Atlantic provinces,18 to 64 years,Woman+,Total,,13.7
2019,Atlantic provinces,65 years and over,Woman+,Total,,8.9
2019,Atlantic provinces,Total,All genders,Persons in economic families,,7.6
2019,Atlantic provinces,Total,Man+,Persons in economic families,,6.9
2019,Atlantic provinces,Total,Woman+,Persons in economic families,,8.2
2019,Atlantic provinces,65 years and over,All genders,Seniors in economic families,,3.1
2019,Atlantic provinces,65 years and over,Man+,Seniors in economic families,,3.0
2019,Atlantic provinces,65 years and over,Woman+,Seniors in economic families,,3.3
2019,Atlantic provinces,Under 18 years,All genders,Persons in economic families,,12.0
2019,Atlantic provinces,Under 18 years,All genders,Persons in couple families with children,,8.5
2019,Atlantic provinces,18 to 64 years,All genders,Persons in economic families,,7.4
2019,Atlantic provinces,18 to 64 years,Man+,Persons in economic families,,6.5
2019,Atlantic provinces,18 to 64 years,Woman+,Persons in economic families,,8.2
2019,Atlantic provinces,Total,All genders,Persons not in an economic family,,28.3
2019,Atlantic provinces,Total,Man+,Persons not in an economic family,,25.0
2019,Atlantic provinces,Total,Woman+,Persons not in an economic family,,31.1
2019,Atlantic provinces,65 years and over,All genders,Seniors not in an economic family,,15.9
2019,Atlantic provinces,65 years and over,Man+,Seniors not in an economic family,,11.4
2019,Atlantic provinces,65 years and over,Woman+,Seniors not in an economic family,,18.3
2019,Atlantic provinces,,All genders,Non-seniors not in an economic family,,35.2
2019,Atlantic provinces,,Man+,Non-seniors not in an economic family,,30.0
2019,Atlantic provinces,,Woman+,Non-seniors not in an economic family,,41.0
2020,Atlantic provinces,Total,All genders,Total,,7.7
2020,Atlantic provinces,Under 18 years,All genders,Total,,6.3
2020,Atlantic provinces,18 to 64 years,All genders,Total,,9.3
2020,Atlantic provinces,65 years and over,All genders,Total,,4.6
2020,Atlantic provinces,Total,Man+,Total,,7.1
2020,Atlantic provinces,Under 18 years,Man+,Total,,5.4
2020,Atlantic provinces,18 to 64 years,Man+,Total,,8.7
2020,Atlantic provinces,65 years and over,Man+,Total,,4.0
2020,Atlantic provinces,Total,Woman+,Total,,8.3
2020,Atlantic provinces,Under 18 years,Woman+,Total,,7.2
2020,Atlantic provinces,18 to 64 years,Woman+,Total,,9.8
2020,Atlantic provinces,65 years and over,Woman+,Total,,5.1
2020,Atlantic provinces,Total,All genders,Persons in economic families,,4.6
2020,Atlantic provinces,Total,Man+,Persons in economic families,,4.0
2020,Atlantic provinces,Total,Woman+,Persons in economic families,,5.1
2020,Atlantic provinces,65 years and over,All genders,Seniors in economic families,,1.2
2020,Atlantic provinces,65 years and over,Man+,Seniors in economic families,,1.4
2020,Atlantic provinces,65 years and over,Woman+,Seniors in economic families,,0.9
2020,Atlantic provinces,Under 18 years,All genders,Persons in economic families,,6.1
2020,Atlantic provinces,Under 18 years,All genders,Persons in couple families with children,,3.1
2020,Atlantic provinces,18 to 64 years,All genders,Persons in economic families,,5.1
2020,Atlantic provinces,18 to 64 years,Man+,Persons in economic families,,4.5
2020,Atlantic provinces,18 to 64 years,Woman+,Persons in economic families,,5.6
2020,Atlantic provinces,Total,All genders,Persons not in an economic family,,21.8
2020,Atlantic provinces,Total,Man+,Persons not in an economic family,,21.7
2020,Atlantic provinces,Total,Woman+,Persons not in an economic family,,21.9
2020,Atlantic provinces,65 years and over,All genders,Seniors not in an economic family,,12.2
2020,Atlantic provinces,65 years and over,Man+,Seniors not in an economic family,,12.3
2020,Atlantic provinces,65 years and over,Woman+,Seniors not in an economic family,,12.2
2020,Atlantic provinces,,All genders,Non-seniors not in an economic family,,27.4
2020,Atlantic provinces,,Man+,Non-seniors not in an economic family,,25.4
2020,Atlantic provinces,,Woman+,Non-seniors not in an economic family,,29.6
2021,Atlantic provinces,Total,All genders,Total,,8.1
2021,Atlantic provinces,Under 18 years,All genders,Total,,7.2
2021,Atlantic provinces,18 to 64 years,All genders,Total,,8.8
2021,Atlantic provinces,65 years and over,All genders,Total,,7.0
2021,Atlantic provinces,Total,Man+,Total,,7.1
2021,Atlantic provinces,Under 18 years,Man+,Total,,6.5
2021,Atlantic provinces,18 to 64 years,Man+,Total,,7.7
2021,Atlantic provinces,65 years and over,Man+,Total,,5.9
2021,Atlantic provinces,Total,Woman+,Total,,9.0
2021,Atlantic provinces,Under 18 years,Woman+,Total,,7.9
2021,Atlantic provinces,18 to 64 years,Woman+,Total,,9.8
2021,Atlantic provinces,65 years and over,Woman+,Total,,7.9
2021,Atlantic provinces,Total,All genders,Persons in economic families,,4.7
2021,Atlantic provinces,Total,Man+,Persons in economic families,,4.0
2021,Atlantic provinces,Total,Woman+,Persons in economic families,,5.3
2021,Atlantic provinces,65 years and over,All genders,Seniors in economic families,,2.1
2021,Atlantic provinces,65 years and over,Man+,Seniors in economic families,,2.3
2021,Atlantic provinces,65 years and over,Woman+,Seniors in economic families,,2.0
2021,Atlantic provinces,Under 18 years,All genders,Persons in economic families,,6.8
2021,Atlantic provinces,Under 18 years,All genders,Persons in couple families with children,,2.4
2021,Atlantic provinces,18 to 64 years,All genders,Persons in economic families,,4.7
2021,Atlantic provinces,18 to 64 years,Man+,Persons in economic families,,3.8
2021,Atlantic provinces,18 to 64 years,Woman+,Persons in economic families,,5.6
2021,Atlantic provinces,Total,All genders,Persons not in an economic family,,23.2
2021,Atlantic provinces,Total,Man+,Persons not in an economic family,,21.7
2021,Atlantic provinces,Total,Woman+,Persons not in an economic family,,24.6
2021,Atlantic provinces,65 years and over,All genders,Seniors not in an economic family,,18.5
2021,Atlantic provinces,65 years and over,Man+,Seniors not in an economic family,,18.8
2021,Atlantic provinces,65 years and over,Woman+,Seniors not in an economic family,,18.4
2021,Atlantic provinces,,All genders,Non-seniors not in an economic family,,25.8
2021,Atlantic provinces,,Man+,Non-seniors not in an economic family,,22.8
2021,Atlantic provinces,,Woman+,Non-seniors not in an economic family,,29.3
2022,Atlantic provinces,Total,All genders,Total,,11.8
2022,Atlantic provinces,Under 18 years,All genders,Total,,12.4
2022,Atlantic provinces,18 to 64 years,All genders,Total,,12.7
2022,Atlantic provinces,65 years and over,All genders,Total,,9.0
2022,Atlantic provinces,Total,Man+,Total,,11.4
2022,Atlantic provinces,Under 18 years,Man+,Total,,12.7
2022,Atlantic provinces,18 to 64 years,Man+,Total,,12.4
2022,Atlantic provinces,65 years and over,Man+,Total,,7.6
2022,Atlantic provinces,Total,Woman+,Total,,12.1
2022,Atlantic provinces,Under 18 years,Woman+,Total,,12.1
2022,Atlantic provinces,18 to 64 years,Woman+,Total,,12.9
2022,Atlantic provinces,65 years and over,Woman+,Total,,10.2
2022,Atlantic provinces,Total,All genders,Persons in economic families,,7.6
2022,Atlantic provinces,Total,Man+,Persons in economic families,,7.2
2022,Atlantic provinces,Total,Woman+,Persons in economic families,,8.0
2022,Atlantic provinces,65 years and over,All genders,Seniors in economic families,,3.9
2022,Atlantic provinces,65 years and over,Man+,Seniors in economic families,,4.0
2022,Atlantic provinces,65 years and over,Woman+,Seniors in economic families,,3.8
2022,Atlantic provinces,Under 18 years,All genders,Persons in economic families,,12.1
2022,Atlantic provinces,Under 18 years,All genders,Persons in couple families with children,,6.9
2022,Atlantic provinces,Under 18 years,All genders,Persons in all other economic families,,15.6
2022,Atlantic provinces,18 to 64 years,All genders,Persons in economic families,,7.3
2022,Atlantic provinces,18 to 64 years,Man+,Persons in economic families,,6.4
2022,Atlantic provinces,18 to 64 years,Woman+,Persons in economic families,,8.1
2022,Atlantic provinces,Total,All genders,Persons not in an economic family,,29.9
2022,Atlantic provinces,Total,Man+,Persons not in an economic family,,30.5
2022,Atlantic provinces,Total,Woman+,Persons not in an economic family,,29.4
2022,Atlantic provinces,65 years and over,All genders,Seniors not in an economic family,,21.3
2022,Atlantic provinces,65 years and over,Man+,Seniors not in an economic family,,20.5
2022,Atlantic provinces,65 years and over,Woman+,Seniors not in an economic family,,21.8
2022,Atlantic provinces,,All genders,Non-seniors not in an economic family,,34.6
2022,Atlantic provinces,,Man+,Non-seniors not in an economic family,,34.0
2022,Atlantic provinces,,Woman+,Non-seniors not in an economic family,,35.2
2023,Atlantic provinces,Total,All genders,Total,,12.4
2023,Atlantic provinces,Under 18 years,All genders,Total,,15.2
2023,Atlantic provinces,18 to 64 years,All genders,Total,,13.4
2023,Atlantic provinces,65 years and over,All genders,Total,,7.6
2023,Atlantic provinces,Total,Man+,Total,,12.2
2023,Atlantic provinces,Under 18 years,Man+,Total,,15.9
2023,Atlantic provinces,18 to 64 years,Man+,Total,,13.1
2023,Atlantic provinces,65 years and over,Man+,Total,,6.8
2023,Atlantic provinces,Total,Woman+,Total,,12.6
2023,Atlantic provinces,Under 18 years,Woman+,Total,,14.5
2023,Atlantic provinces,18 to 64 years,Woman+,Total,,13.7
2023,Atlantic provinces,65 years and over,Woman+,Total,,8.3
2023,Atlantic provinces,Total,All genders,Persons in economic families,,8.8
2023,Atlantic provinces,Total,Man+,Persons in economic families,,8.6
2023,Atlantic provinces,Total,Woman+,Persons in economic families,,9.0
2023,Atlantic provinces,65 years and over,All genders,Seniors in economic families,,3.2
2023,Atlantic provinces,65 years and over,Man+,Seniors in economic families,,3.3
2023,Atlantic provinces,65 years and over,Woman+,Seniors in economic families,,3.2
2023,Atlantic provinces,Under 18 years,All genders,Persons in economic families,,15.1
2023,Atlantic provinces,Under 18 years,All genders,Persons in couple families with children,,9.8
2023,Atlantic provinces,Under 18 years,All genders,Persons in all other economic families,,20.3
2023,Atlantic provinces,18 to 64 years,All genders,Persons in economic families,,8.4
2023,Atlantic provinces,18 to 64 years,Man+,Persons in economic families,,7.7
2023,Atlantic provinces,18 to 64 years,Woman+,Persons in economic families,,8.9
2023,Atlantic provinces,Total,All genders,Persons not in an economic family,,28.1
2023,Atlantic provinces,Total,Man+,Persons not in an economic family,,28.7
2023,Atlantic provinces,Total,Woman+,Persons not in an economic family,,27.6
2023,Atlantic provinces,65 years and over,All genders,Seniors not in an economic family,,18.4
2023,Atlantic provinces,65 years and over,Man+,Seniors not in an economic family,,19.6
2023,Atlantic provinces,65 years and over,Woman+,Seniors not in an economic family,,17.7
2023,Atlantic provinces,,All genders,Non-seniors not in an economic family,,33.4
2023,Atlantic provinces,,Man+,Non-seniors not in an economic family,,31.9
2023,Atlantic provinces,,Woman+,Non-seniors not in an economic family,,35.1
2015,British Columbia,Total,All genders,Total,59,18.6
2015,British Columbia,Under 18 years,All genders,Total,59,16.8
2015,British Columbia,18 to 64 years,All genders,Total,59,20.8
2015,British Columbia,65 years and over,All genders,Total,59,11.7
2015,British Columbia,Total,Man+,Total,59,18.5
2015,British Columbia,Under 18 years,Man+,Total,59,14.9
2015,British Columbia,18 to 64 years,Man+,Total,59,21.2
2015,British Columbia,65 years and over,Man+,Total,59,11.3
2015,British Columbia,Total,Woman+,Total,59,18.7
2015,British Columbia,Under 18 years,Woman+,Total,59,18.8
2015,British Columbia,18 to 64 years,Woman+,Total,59,20.4
2015,British Columbia,65 years and over,Woman+,Total,59,12.0
2015,British Columbia,Total,All genders,Persons in economic families,59,13.1
2015,British Columbia,Total,Man+,Persons in economic families,59,12.0
2015,British Columbia,Total,Woman+,Persons in economic families,59,14.2
2015,British Columbia,65 years and over,All genders,Seniors in economic families,59,6.5
2015,British Columbia,65 years and over,Man+,Seniors in economic families,59,6.3
2015,British Columbia,65 years and over,Woman+,Seniors in economic families,59,6.7
2015,British Columbia,Under 18 years,All genders,Persons in economic families,59,15.9
2015,British Columbia,Under 18 years,All genders,Persons in couple families with children,59,14.7
2015,British Columbia,18 to 64 years,All genders,Persons in economic families,59,13.8
2015,British Columbia,18 to 64 years,Man+,Persons in economic families,59,12.5
2015,British Columbia,18 to 64 years,Woman+,Persons in economic families,59,14.8
2015,British Columbia,Total,All genders,Persons not in an economic family,59,43.5
2015,British Columbia,Total,Man+,Persons not in an economic family,59,46.1
2015,British Columbia,Total,Woman+,Persons not in an economic family,59,40.7
2015,British Columbia,65 years and over,All genders,Seniors not in an economic family,59,25.4
2015,British Columbia,65 years and over,Man+,Seniors not in an economic family,59,32.9
2015,British Columbia,65 years and over,Woman+,Seniors not in an economic family,59,21.8
2015,British Columbia,,All genders,Non-seniors not in an economic family,59,49.8
2015,British Columbia,,Man+,Non-seniors not in an economic family,59,48.6
2015,British Columbia,,Woman+,Non-seniors not in an economic family,59,51.5
2016,British Columbia,Total,All genders,Total,59,16.0
2016,British Columbia,Under 18 years,All genders,Total,59,17.4
2016,British Columbia,18 to 64 years,All genders,Total,59,17.4
2016,British Columbia,65 years and over,All genders,Total,59,9.1
2016,British Columbia,Total,Man+,Total,59,16.1
2016,British Columbia,Under 18 years,Man+,Total,59,17.5
2016,British Columbia,18 to 64 years,Man+,Total,59,17.8
2016,British Columbia,65 years and over,Man+,Total,59,7.9
2016,British Columbia,Total,Woman+,Total,59,15.9
2016,British Columbia,Under 18 years,Woman+,Total,59,17.3
2016,British Columbia,18 to 64 years,Woman+,Total,59,17.1
2016,British Columbia,65 years and over,Woman+,Total,59,10.3
2016,British Columbia,Total,All genders,Persons in economic families,59,11.0
2016,British Columbia,Total,Man+,Persons in economic families,59,10.7
2016,British Columbia,Total,Woman+,Persons in economic families,59,11.4
2016,British Columbia,65 years and over,All genders,Seniors in economic families,59,4.3
2016,British Columbia,65 years and over,Man+,Seniors in economic families,59,3.3
2016,British Columbia,65 years and over,Woman+,Seniors in economic families,59,5.4
2016,British Columbia,Under 18 years,All genders,Persons in economic families,59,17.2
2016,British Columbia,Under 18 years,All genders,Persons in couple families with children,59,12.3
2016,British Columbia,18 to 64 years,All genders,Persons in economic families,59,10.6
2016,British Columbia,18 to 64 years,Man+,Persons in economic families,59,10.2
2016,British Columbia,18 to 64 years,Woman+,Persons in economic families,59,10.9
2016,British Columbia,Total,All genders,Persons not in an economic family,59,38.5
2016,British Columbia,Total,Man+,Persons not in an economic family,59,40.5
2016,British Columbia,Total,Woman+,Persons not in an economic family,59,36.5
2016,British Columbia,65 years and over,All genders,Seniors not in an economic family,59,22.9
2016,British Columbia,65 years and over,Man+,Seniors not in an economic family,59,29.0
2016,British Columbia,65 years and over,Woman+,Seniors not in an economic family,59,19.9
2016,British Columbia,,All genders,Non-seniors not in an economic family,59,43.7
2016,British Columbia,,Man+,Non-seniors not in an economic family,59,42.8
2016,British Columbia,,Woman+,Non-seniors not in an economic family,59,44.9
2017,British Columbia,Total,All genders,Total,59,14.6
2017,British Columbia,Under 18 years,All genders,Total,59,13.4
2017,British Columbia,18 to 64 years,All genders,Total,59,16.3
2017,British Columbia,65 years and over,All genders,Total,59,9.7
2017,British Columbia,Total,Man+,Total,59,14.5
2017,British Columbia,Under 18 years,Man+,Total,59,14.8
2017,British Columbia,18 to 64 years,Man+,Total,59,15.8
2017,British Columbia,65 years and over,Man+,Total,59,9.1
2017,British Columbia,Total,Woman+,Total,59,14.8
2017,British Columbia,Under 18 years,Woman+,Total,59,12.0
2017,British Columbia,18 to 64 years,Woman+,Total,59,16.8
2017,British Columbia,65 years and over,Woman+,Total,59,10.1
2017,British Columbia,Total,All genders,Persons in economic families,59,10.0
2017,British Columbia,Total,Man+,Persons in economic families,59,10.3
2017,British Columbia,Total,Woman+,Persons in economic families,59,9.7
2017,British Columbia,65 years and over,All genders,Seniors in economic families,59,5.9
2017,British Columbia,65 years and over,Man+,Seniors in economic families,59,6.2
2017,British Columbia,65 years and over,Woman+,Seniors in economic families,59,5.6
2017,British Columbia,Under 18 years,All genders,Persons in economic families,59,13.2
2017,British Columbia,Under 18 years,All genders,Persons in couple families with children,59,10.7
2017,British Columbia,Under 18 years,All genders,Persons in all other economic families,59,14.6
2017,British Columbia,18 to 64 years,All genders,Persons in economic families,59,9.9
2017,British Columbia,18 to 64 years,Man+,Persons in economic families,59,9.8
2017,British Columbia,18 to 64 years,Woman+,Persons in economic families,59,10.0
2017,British Columbia,Total,All genders,Persons not in an economic family,59,35.4
2017,British Columbia,Total,Man+,Persons not in an economic family,59,33.2
2017,British Columbia,Total,Woman+,Persons not in an economic family,59,37.5
2017,British Columbia,65 years and over,All genders,Seniors not in an economic family,59,19.8
2017,British Columbia,65 years and over,Man+,Seniors not in an economic family,59,20.8
2017,British Columbia,65 years and over,Woman+,Seniors not in an economic family,59,19.3
2017,British Columbia,,All genders,Non-seniors not in an economic family,59,40.8
2017,British Columbia,,Man+,Non-seniors not in an economic family,59,35.9
