Year,Units,Géographie,Type de famille économique,GeoCode,Value
2015,Dollars constants de 2024,"Ottawa-Gatineau, Ontario/Québec",Non-senior women+ not in an economic family,,32300.0
2015,Dollars constants de 2024,"Toronto, Ontario",Familles économiques et personnes hors famille économique,,74000.0
2015,Dollars constants de 2024,"Toronto, Ontario",Familles économiques,,105200.0
2015,Dollars constants de 2024,"Toronto, Ontario",Familles de personnes âgées,,81100.0
2015,Dollars constants de 2024,"Toronto, Ontario",Couples de personnes âgées,,77900.0
2015,Dollars constants de 2024,"Toronto, Ontario",Autres familles de personnes âgées,,103100.0
2015,Dollars constants de 2024,"Toronto, Ontario",Familles de personnes non âgées,,109000.0
2015,Dollars constants de 2024,"Toronto, Ontario",Couples,,90800.0
2015,Dollars constants de 2024,"Toronto, Ontario",Couples avec des enfants,,118700.0
2015,Dollars constants de 2024,"Toronto, Ontario",Couples avec d'autres personnes apparentées,,160500.0
2015,Dollars constants de 2024,"Toronto, Ontario",One-parent families,,54600.0
2015,Dollars constants de 2024,"Toronto, Ontario",One-parent families in which the parent is a man+,,
2015,Dollars constants de 2024,"Toronto, Ontario",One-parent families in which the parent is a woman+,,53200.0
2015,Dollars constants de 2024,"Toronto, Ontario",Autres familles de personnes non âgées,,89500.0
2015,Dollars constants de 2024,"Toronto, Ontario",Personnes hors famille économique,,34500.0
2015,Dollars constants de 2024,"Toronto, Ontario",Personnes âgées hors famille économique,,34700.0
2015,Dollars constants de 2024,"Toronto, Ontario",Senior men+ not in an economic family,,39600.0
2015,Dollars constants de 2024,"Toronto, Ontario",Senior women+ not in an economic family,,34500.0
2015,Dollars constants de 2024,"Toronto, Ontario",Personnes non âgées hors famille économique,,33200.0
2015,Dollars constants de 2024,"Toronto, Ontario",Non-senior men+ not in an economic family,,43200.0
2015,Dollars constants de 2024,"Toronto, Ontario",Non-senior women+ not in an economic family,,31700.0
2015,Dollars constants de 2024,"Winnipeg, Manitoba",Familles économiques et personnes hors famille économique,,70700.0
2015,Dollars constants de 2024,"Winnipeg, Manitoba",Familles économiques,,97200.0
2015,Dollars constants de 2024,"Winnipeg, Manitoba",Familles de personnes âgées,,83600.0
2015,Dollars constants de 2024,"Winnipeg, Manitoba",Couples de personnes âgées,,79200.0
2015,Dollars constants de 2024,"Winnipeg, Manitoba",Autres familles de personnes âgées,,97300.0
2015,Dollars constants de 2024,"Winnipeg, Manitoba",Familles de personnes non âgées,,102100.0
2015,Dollars constants de 2024,"Winnipeg, Manitoba",Couples,,93600.0
2015,Dollars constants de 2024,"Winnipeg, Manitoba",Couples avec des enfants,,110100.0
2015,Dollars constants de 2024,"Winnipeg, Manitoba",Couples avec d'autres personnes apparentées,,150000.0
2015,Dollars constants de 2024,"Winnipeg, Manitoba",One-parent families,,50500.0
2015,Dollars constants de 2024,"Winnipeg, Manitoba",One-parent families in which the parent is a man+,,
2015,Dollars constants de 2024,"Winnipeg, Manitoba",One-parent families in which the parent is a woman+,,47600.0
2015,Dollars constants de 2024,"Winnipeg, Manitoba",Autres familles de personnes non âgées,,82300.0
2015,Dollars constants de 2024,"Winnipeg, Manitoba",Personnes hors famille économique,,39100.0
2015,Dollars constants de 2024,"Winnipeg, Manitoba",Personnes âgées hors famille économique,,37100.0
2015,Dollars constants de 2024,"Winnipeg, Manitoba",Senior men+ not in an economic family,,44100.0
2015,Dollars constants de 2024,"Winnipeg, Manitoba",Senior women+ not in an economic family,,33300.0
2015,Dollars constants de 2024,"Winnipeg, Manitoba",Personnes non âgées hors famille économique,,39800.0
2015,Dollars constants de 2024,"Winnipeg, Manitoba",Non-senior men+ not in an economic family,,41700.0
2015,Dollars constants de 2024,"Winnipeg, Manitoba",Non-senior women+ not in an economic family,,38400.0
2015,Dollars constants de 2024,"Calgary, Alberta",Familles économiques et personnes hors famille économique,,90900.0
2015,Dollars constants de 2024,"Calgary, Alberta",Familles économiques,,124400.0
2015,Dollars constants de 2024,"Calgary, Alberta",Familles de personnes âgées,,93800.0
2015,Dollars constants de 2024,"Calgary, Alberta",Couples de personnes âgées,,93600.0
2015,Dollars constants de 2024,"Calgary, Alberta",Autres familles de personnes âgées,,
2015,Dollars constants de 2024,"Calgary, Alberta",Familles de personnes non âgées,,127100.0
2015,Dollars constants de 2024,"Calgary, Alberta",Couples,,137200.0
2015,Dollars constants de 2024,"Calgary, Alberta",Couples avec des enfants,,138300.0
2015,Dollars constants de 2024,"Calgary, Alberta",Couples avec d'autres personnes apparentées,,166800.0
2015,Dollars constants de 2024,"Calgary, Alberta",One-parent families,,82800.0
2015,Dollars constants de 2024,"Calgary, Alberta",One-parent families in which the parent is a man+,,
2015,Dollars constants de 2024,"Calgary, Alberta",One-parent families in which the parent is a woman+,,82800.0
2015,Dollars constants de 2024,"Calgary, Alberta",Autres familles de personnes non âgées,,85200.0
2015,Dollars constants de 2024,"Calgary, Alberta",Personnes hors famille économique,,49000.0
2015,Dollars constants de 2024,"Calgary, Alberta",Personnes âgées hors famille économique,,41900.0
2015,Dollars constants de 2024,"Calgary, Alberta",Senior men+ not in an economic family,,
2015,Dollars constants de 2024,"Calgary, Alberta",Senior women+ not in an economic family,,36400.0
2015,Dollars constants de 2024,"Calgary, Alberta",Personnes non âgées hors famille économique,,50100.0
2015,Dollars constants de 2024,"Calgary, Alberta",Non-senior men+ not in an economic family,,55200.0
2015,Dollars constants de 2024,"Calgary, Alberta",Non-senior women+ not in an economic family,,44100.0
2015,Dollars constants de 2024,"Edmonton, Alberta",Familles économiques et personnes hors famille économique,,96900.0
2015,Dollars constants de 2024,"Edmonton, Alberta",Familles économiques,,127900.0
2015,Dollars constants de 2024,"Edmonton, Alberta",Familles de personnes âgées,,91100.0
2015,Dollars constants de 2024,"Edmonton, Alberta",Couples de personnes âgées,,88200.0
2015,Dollars constants de 2024,"Edmonton, Alberta",Autres familles de personnes âgées,,
2015,Dollars constants de 2024,"Edmonton, Alberta",Familles de personnes non âgées,,132300.0
2015,Dollars constants de 2024,"Edmonton, Alberta",Couples,,126800.0
2015,Dollars constants de 2024,"Edmonton, Alberta",Couples avec des enfants,,129200.0
2015,Dollars constants de 2024,"Edmonton, Alberta",Couples avec d'autres personnes apparentées,,200200.0
2015,Dollars constants de 2024,"Edmonton, Alberta",One-parent families,,58100.0
2015,Dollars constants de 2024,"Edmonton, Alberta",One-parent families in which the parent is a man+,,
2015,Dollars constants de 2024,"Edmonton, Alberta",One-parent families in which the parent is a woman+,,
2015,Dollars constants de 2024,"Edmonton, Alberta",Autres familles de personnes non âgées,,123100.0
2015,Dollars constants de 2024,"Edmonton, Alberta",Personnes hors famille économique,,50600.0
2015,Dollars constants de 2024,"Edmonton, Alberta",Personnes âgées hors famille économique,,44400.0
2015,Dollars constants de 2024,"Edmonton, Alberta",Senior men+ not in an economic family,,
2015,Dollars constants de 2024,"Edmonton, Alberta",Senior women+ not in an economic family,,43600.0
2015,Dollars constants de 2024,"Edmonton, Alberta",Personnes non âgées hors famille économique,,53700.0
2015,Dollars constants de 2024,"Edmonton, Alberta",Non-senior men+ not in an economic family,,55400.0
2015,Dollars constants de 2024,"Edmonton, Alberta",Non-senior women+ not in an economic family,,48700.0
2015,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Familles économiques et personnes hors famille économique,,75300.0
2015,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Familles économiques,,113400.0
2015,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Familles de personnes âgées,,80400.0
2015,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Couples de personnes âgées,,81600.0
2015,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Autres familles de personnes âgées,,
2015,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Familles de personnes non âgées,,118500.0
2015,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Couples,,114400.0
2015,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Couples avec des enfants,,130200.0
2015,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Couples avec d'autres personnes apparentées,,154000.0
2015,Dollars constants de 2024,"Vancouver, Colombie-Britannique",One-parent families,,81000.0
2015,Dollars constants de 2024,"Vancouver, Colombie-Britannique",One-parent families in which the parent is a man+,,
2015,Dollars constants de 2024,"Vancouver, Colombie-Britannique",One-parent families in which the parent is a woman+,,66800.0
2015,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Autres familles de personnes non âgées,,77900.0
2015,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Personnes hors famille économique,,31500.0
2015,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Personnes âgées hors famille économique,,30600.0
2015,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Senior men+ not in an economic family,,26300.0
2015,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Senior women+ not in an economic family,,31600.0
2015,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Personnes non âgées hors famille économique,,32000.0
2015,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Non-senior men+ not in an economic family,,32900.0
2015,Dollars constants de 2024,"Vancouver, Colombie-Britannique",Non-senior women+ not in an economic family,,32000.0
2016,Dollars constants de 2024,Canada,Familles économiques,,98800.0
2016,Dollars constants de 2024,Canada,Familles de personnes âgées,,72700.0
2016,Dollars constants de 2024,Canada,Couples de personnes âgées,,71400.0
2016,Dollars constants de 2024,Canada,Autres familles de personnes âgées,,79700.0
2016,Dollars constants de 2024,Canada,Familles de personnes non âgées,,106800.0
2016,Dollars constants de 2024,Canada,Couples,,95500.0
2016,Dollars constants de 2024,Canada,Couples avec des enfants,,118700.0
2016,Dollars constants de 2024,Canada,Couples avec d'autres personnes apparentées,,146300.0
2016,Dollars constants de 2024,Canada,One-parent families,,56600.0
2016,Dollars constants de 2024,Canada,One-parent families in which the parent is a man+,,68500.0
2016,Dollars constants de 2024,Canada,One-parent families in which the parent is a woman+,,52000.0
2016,Dollars constants de 2024,Canada,Autres familles de personnes non âgées,,88000.0
2016,Dollars constants de 2024,Canada,Personnes hors famille économique,,36300.0
2016,Dollars constants de 2024,Canada,Personnes âgées hors famille économique,,33000.0
2016,Dollars constants de 2024,Canada,Senior men+ not in an economic family,,34400.0
2016,Dollars constants de 2024,Canada,Senior women+ not in an economic family,,32400.0
2016,Dollars constants de 2024,Canada,Personnes non âgées hors famille économique,,38000.0
2016,Dollars constants de 2024,Canada,Non-senior men+ not in an economic family,,40400.0
2016,Dollars constants de 2024,Canada,Non-senior women+ not in an economic family,,35100.0
2016,Dollars constants de 2024,Provinces de l'Atlantique,Familles économiques et personnes hors famille économique,,63900.0
2016,Dollars constants de 2024,Provinces de l'Atlantique,Familles économiques,,86000.0
2016,Dollars constants de 2024,Provinces de l'Atlantique,Familles de personnes âgées,,65400.0
2016,Dollars constants de 2024,Provinces de l'Atlantique,Couples de personnes âgées,,64000.0
2016,Dollars constants de 2024,Provinces de l'Atlantique,Autres familles de personnes âgées,,77600.0
2016,Dollars constants de 2024,Provinces de l'Atlantique,Familles de personnes non âgées,,94800.0
2016,Dollars constants de 2024,Provinces de l'Atlantique,Couples,,89100.0
2016,Dollars constants de 2024,Provinces de l'Atlantique,Couples avec des enfants,,113300.0
2016,Dollars constants de 2024,Provinces de l'Atlantique,Couples avec d'autres personnes apparentées,,125200.0
2016,Dollars constants de 2024,Provinces de l'Atlantique,One-parent families,,54600.0
2016,Dollars constants de 2024,Provinces de l'Atlantique,One-parent families in which the parent is a man+,,57900.0
2016,Dollars constants de 2024,Provinces de l'Atlantique,One-parent families in which the parent is a woman+,,53300.0
2016,Dollars constants de 2024,Provinces de l'Atlantique,Autres familles de personnes non âgées,,80600.0
2016,Dollars constants de 2024,Provinces de l'Atlantique,Personnes hors famille économique,,32200.0
2016,Dollars constants de 2024,Provinces de l'Atlantique,Personnes âgées hors famille économique,,30700.0
2016,Dollars constants de 2024,Provinces de l'Atlantique,Senior men+ not in an economic family,,31900.0
2016,Dollars constants de 2024,Provinces de l'Atlantique,Senior women+ not in an economic family,,30400.0
2016,Dollars constants de 2024,Provinces de l'Atlantique,Personnes non âgées hors famille économique,,33500.0
2016,Dollars constants de 2024,Provinces de l'Atlantique,Non-senior men+ not in an economic family,,34000.0
2016,Dollars constants de 2024,Provinces de l'Atlantique,Non-senior women+ not in an economic family,,33100.0
2016,Dollars constants de 2024,Terre-Neuve-et-Labrador,Familles économiques et personnes hors famille économique,10,70500.0
2016,Dollars constants de 2024,Terre-Neuve-et-Labrador,Familles économiques,10,90600.0
2016,Dollars constants de 2024,Terre-Neuve-et-Labrador,Familles de personnes âgées,10,57500.0
2016,Dollars constants de 2024,Terre-Neuve-et-Labrador,Couples de personnes âgées,10,51600.0
2016,Dollars constants de 2024,Terre-Neuve-et-Labrador,Autres familles de personnes âgées,10,
